date,1. open,2. high,3. low,4. close,5. volume
2020-08-14,132.34,132.97,131.63,132.6,6670757.0
2020-08-13,131.21,131.96,130.73,131.85,6622444.0
2020-08-12,130.47,132.23,129.08,131.89,6372112.0
2020-08-11,132.59,132.87,129.7303,130.2,8453355.0
2020-08-10,130.24,132.34,129.65,131.88,5894354.0
2020-08-07,129.58,130.46,129.11,129.97,5519487.0
2020-08-06,129.13,130.23,129.0299,129.35,4832140.0
2020-08-05,130.45,130.75,128.83,129.81,8503573.0
2020-08-04,129.65,131.71,128.94,131.64,6073225.0
2020-08-03,129.91,130.115,128.2713,129.3,4992088.0
2020-07-31,129.65,130.09,127.62,129.4,7211535.0
2020-07-30,129.42,130.42,128.72,130.12,4596121.0
2020-07-29,131.56,131.86,129.85,130.69,4741109.0
2020-07-28,131.5,132.38,130.92,131.76,4804721.0
2020-07-27,130.86,131.98,130.86,131.21,4681850.0
2020-07-24,130.95,132.4,130.51,131.24,4345783.0
2020-07-23,133.0,133.15,131.31,131.64,5598752.0
2020-07-22,132.57,133.03,131.19,132.66,5388177.0
2020-07-21,131.56,133.99,131.45,132.33,7240400.0
2020-07-20,131.96,132.74,131.14,131.47,6114200.0
2020-07-17,133.37,133.37,131.47,131.74,6063200.0
2020-07-16,132.05,132.73,131.24,132.2,5892200.0
2020-07-15,132.27,134.13,130.8,132.0,10577100.0
2020-07-14,129.28,132.5,129.03,132.01,8818600.0
2020-07-13,131.33,133.63,128.89,129.52,14112800.0
2020-07-10,128.74,131.37,127.26,130.68,14745600.0
2020-07-09,125.61,128.18,124.95,127.75,14257200.0
2020-07-08,128.0,128.13,124.4,124.44,17405700.0
2020-07-07,118.45,127.55,118.22,126.95,31152700.0
2020-07-06,119.8,119.87,118.22,118.89,7231700.0
2020-07-02,120.09,120.88,118.86,119.21,5892700.0
2020-07-01,119.45,119.92,118.66,119.69,6577900.0
2020-06-30,119.22,120.13,118.54,119.78,6836400.0
2020-06-29,118.5,119.68,118.215,119.06,5503784.0
2020-06-26,119.6,120.84,118.02,118.32,8997200.0
2020-06-25,119.76,120.16,118.38,119.71,6856600.0
2020-06-24,120.74,121.12,119.58,120.3,6871600.0
2020-06-23,122.75,122.85,120.96,121.07,6575900.0
2020-06-22,120.97,122.09,120.4,121.68,9112800.0
2020-06-19,118.89,120.3,117.75,119.85,13359600.0
2020-06-18,118.54,119.06,117.66,117.99,6690000.0
2020-06-17,119.86,120.13,118.4,119.03,6715100.0
2020-06-16,119.8,120.23,118.54,119.65,8389200.0
2020-06-15,118.4,118.68,117.01,118.08,10901100.0
2020-06-12,120.51,120.75,117.06,117.74,10781100.0
2020-06-11,120.99,122.58,119.48,120.09,11387600.0
2020-06-10,121.56,122.5,121.13,121.16,9380500.0
2020-06-09,121.6,122.0,120.56,121.35,6915400.0
2020-06-08,119.58,121.24,119.46,121.24,9448100.0
2020-06-05,122.57,122.68,119.91,121.56,13112400.0
2020-06-04,122.8,123.89,121.82,122.11,8005000.0
2020-06-03,123.9,123.99,122.66,123.47,6754300.0
2020-06-02,123.59,124.15,122.81,123.94,6395900.0
2020-06-01,123.44,124.41,122.36,123.96,6850100.0
2020-05-29,124.24,124.71,121.93,124.06,9772400.0
2020-05-28,123.72,124.95,123.16,123.69,8141600.0
2020-05-27,123.97,124.49,121.03,122.48,10357900.0
2020-05-26,124.34,125.51,123.63,123.86,7910200.0
2020-05-22,125.1,125.35,123.77,124.33,7453200.0
2020-05-21,124.89,126.14,124.25,124.99,7482700.0
2020-05-20,126.49,126.59,124.63,125.45,10748800.0
2020-05-19,131.75,131.99,124.81,124.95,24915400.0
2020-05-18,127.5,128.56,126.1,127.66,13035900.0
2020-05-15,123.47,125.94,123.09,125.94,10590000.0
2020-05-14,124.85,125.13,121.3,123.42,7411000.0
2020-05-13,123.5,126.24,123.09,123.71,9725100.0
2020-05-12,124.48,125.66,123.78,123.78,6366700.0
2020-05-11,123.04,124.31,123.01,123.67,8447300.0
2020-05-08,122.75,123.01,121.62,122.94,6944400.0
2020-05-07,123.46,123.98,121.5,121.89,9115200.0
2020-05-06,125.21,125.49,122.85,123.3,5769700.0
2020-05-05,123.8,125.26,123.26,124.73,6445800.0
2020-05-04,123.84,124.4,121.71,123.7,5935900.0
2020-05-01,121.48,123.69,120.78,122.92,10381300.0
2020-04-30,123.08,123.44,121.04,121.55,13499300.0
2020-04-29,125.57,125.76,122.55,123.6,14870700.0
2020-04-28,128.28,130.24,127.7,128.0,6910700.0
2020-04-27,130.0,130.31,128.17,128.3,5974600.0
2020-04-24,129.35,129.89,128.56,129.44,5782800.0
2020-04-23,129.85,131.09,127.73,128.53,9613300.0
2020-04-22,130.0,132.38,128.9,131.59,6485000.0
2020-04-21,130.07,131.03,128.16,129.21,9300200.0
2020-04-20,132.39,133.38,129.76,129.85,8133900.0
2020-04-17,131.48,132.97,129.73,132.12,10305100.0
2020-04-16,129.0,132.92,128.25,132.33,10627400.0
2020-04-15,129.0,129.88,127.12,128.76,7478400.0
2020-04-14,127.1,129.79,126.04,129.0,11366300.0
2020-04-13,121.27,125.67,121.17,125.3,8064700.0
2020-04-09,118.22,122.87,117.66,121.8,10944400.0
2020-04-08,123.69,123.81,120.59,121.84,9292200.0
2020-04-07,123.98,126.49,121.64,121.99,13789900.0
2020-04-06,119.06,126.39,118.94,126.07,15922900.0
2020-04-03,117.21,119.91,117.03,119.48,9541700.0
2020-04-02,113.18,119.11,112.34,118.65,9838500.0
2020-04-01,112.15,115.53,111.8,114.14,9423200.0
2020-03-31,114.31,116.19,112.64,113.62,8752800.0
2020-03-30,111.86,115.8,110.94,115.19,9737500.0
2020-03-27,110.11,112.28,108.6,109.58,12053500.0
2020-03-26,109.4,110.87,106.85,109.82,19416900.0
2020-03-25,112.97,114.0,108.05,109.4,17762500.0
